date_day;ad_id;city_id;category_id;amount_spend_to_promote_ads
2022-02-18;62473814;26;201;18.86
2022-03-14;62876221;26;101;22.19
2021-03-11;61451214;26;101;66.56
2022-03-22;62857196;26;101;19.97
2021-03-05;61562093;26;101;11.09
2022-02-09;62750395;26;101;18.86
2021-03-19;56347140;26;102;22.19
2021-02-23;61381889;26;102;38.84
2021-03-14;61620440;26;102;22.19
2021-02-04;61471629;26;101;72.12
2021-02-15;61166304;26;101;11.09
2021-03-29;61667418;26;101;11.09
2021-02-18;61306223;26;102;11.09
2021-02-02;60420178;26;101;77.68
2022-02-08;62719031;26;101;22.19
2021-02-26;60759337;26;102;11.09
2022-03-29;62929437;26;101;22.19
2021-02-03;60912194;26;101;11.09
2022-02-28;62809989;26;101;19.97
2021-02-22;61525474;26;101;11.09
2021-03-22;61653126;26;101;22.19
2021-03-23;61652962;26;101;22.19
2021-03-16;61188677;26;201;49.93
2021-03-16;61515737;26;101;55.49
2021-03-23;61569162;26;101;38.84
2022-03-06;62846243;26;102;22.19
2021-02-11;61189134;26;102;33.28
2021-02-23;61212578;26;102;22.19
2021-03-30;61667913;26;101;11.09
2021-02-04;61126982;26;101;11.09
2021-03-13;61593706;26;101;11.09
2022-02-05;62739059;26;102;22.19
2021-02-12;59539506;26;102;22.19
2022-02-28;62813901;26;101;19.97
2021-02-15;61484268;26;101;11.09
2022-02-24;62812990;26;102;18.86
2022-02-12;62765195;26;101;19.97
2021-02-22;61306242;26;102;66.58
2021-03-15;61577904;26;102;55.49
2021-03-05;61531568;1004;101;22.19
2021-03-05;61575977;1004;102;22.19
2022-03-10;62772598;1004;101;22.19
2022-03-27;62921884;1004;102;22.19
2021-03-14;61531554;1004;101;22.19
2021-03-21;61172858;1004;101;27.74
2021-03-27;61674702;1004;101;22.19
2021-03-26;61672625;1004;101;22.19
2022-02-17;62784458;1004;101;19.97
2021-02-10;61125129;26;101;11.09
2021-03-02;61475502;26;101;11.09
2022-03-18;62845432;26;101;18.86
2021-03-17;61495250;26;102;22.19
2021-03-12;61615539;26;101;61.03
2022-02-27;62669832;26;101;19.97
2022-03-03;62839466;26;101;22.19
2021-02-27;60567556;26;101;33.28
2022-02-25;62756601;26;101;19.97
2022-03-23;62910465;26;101;22.19
2022-03-13;62838563;26;201;22.19
2022-03-21;62786748;26;101;19.97
2021-03-05;61519475;26;102;11.09
2021-02-25;61553785;26;102;22.19
2021-03-12;61562093;26;101;11.09
2021-02-20;61160658;26;101;38.84
2022-02-23;62794027;26;101;22.19
2021-03-30;61374560;26;101;11.09
2021-02-01;61455197;26;101;22.19
2022-03-21;62898975;26;101;22.19
2021-03-23;61656244;26;102;22.19
2021-02-08;61124796;26;201;11.09
2022-02-16;62773520;26;101;19.97
2022-02-10;62467066;26;101;19.97
2021-03-12;61617833;26;102;22.19
2022-03-07;62848480;26;102;18.86
2021-02-25;61506424;26;101;11.09
2021-02-14;51989256;26;102;38.84
2021-03-24;61361155;26;102;49.93
2021-02-15;61287407;26;101;11.09
2021-02-20;61486941;26;101;11.09
2021-03-18;61639426;26;101;22.19
2022-02-05;62732485;26;101;22.19
2022-02-07;62695758;26;101;19.97
2022-03-08;62837059;26;101;22.19
2021-02-05;61446183;26;102;22.19
2021-03-18;61632152;26;102;11.09
2021-02-18;61524520;26;102;22.19
2022-02-08;62745973;26;101;22.19
2022-03-21;62886421;26;101;22.19
2022-03-25;62916167;26;101;22.19
2021-02-18;61442327;26;101;11.09
2021-02-01;60009266;26;102;22.19
2021-03-01;61568228;26;101;22.19
2021-02-25;61523104;26;101;11.09
2021-03-13;61560006;26;101;11.09
2022-03-05;62844725;26;101;22.19
2021-03-16;61484254;26;101;22.19
2022-02-11;62759650;26;101;18.86
2022-02-23;62691045;1004;101;22.19
2021-03-31;61686959;1004;101;22.19
2022-02-11;62758451;1004;101;19.97
2021-03-12;61615914;1004;101;22.19
2021-03-06;61580603;1004;101;11.09
2022-03-10;62849115;1004;101;22.19
2021-03-04;61580648;1004;101;61.03
2021-03-01;61421571;1004;101;38.84
2021-03-23;61656439;1004;201;61.03
2021-03-08;61193712;1004;101;22.19
2022-02-04;62736939;1004;101;88.78
2021-03-29;61678330;1004;101;22.19
2022-03-04;62722376;1004;101;22.19
2021-02-15;61464750;26;101;11.09
2021-02-12;60906266;26;102;11.09
2021-03-22;61517503;26;102;49.93
2021-02-26;61555675;26;102;22.19
2022-03-24;62733042;26;101;22.19
2021-03-30;61333319;26;102;11.09
2021-03-01;61343656;26;101;11.09
2021-02-01;61086789;26;101;11.09
2021-02-15;61377680;26;201;138.71
2021-02-14;60988927;26;102;11.09
2022-03-16;62416462;26;101;18.86
2022-02-16;62781424;26;102;22.19
2021-03-12;61549336;26;102;11.09
2021-03-14;61620235;26;102;22.19
2021-03-25;61650299;26;101;11.09
2021-03-25;61669064;26;101;61.03
2021-02-23;60612740;26;102;11.09
2021-03-19;61434752;26;201;11.09
2022-03-28;62924654;26;201;19.97
2022-03-31;62939133;26;101;18.86
2021-02-25;61513811;26;101;11.09
2021-02-16;61518464;26;101;22.19
2022-02-11;62602884;26;101;56.60
2021-02-04;60977691;26;101;38.84
2022-03-12;62870178;26;102;22.19
2022-02-12;60406581;26;101;22.19
2021-02-03;61466757;26;102;22.19
2022-02-14;62763550;26;101;22.19
2021-02-26;61472699;26;102;11.09
2021-03-01;61473353;26;102;11.09
2022-02-01;62471744;26;101;22.19
2022-03-31;62940370;26;101;22.19
2022-03-08;62850630;26;101;22.19
2021-02-28;61562967;26;101;22.19
2021-03-02;61537830;26;101;11.09
2021-03-20;61504679;26;102;33.28
2021-02-18;61238445;26;101;11.09
2021-03-02;61138579;26;102;11.09
2021-02-24;61541936;26;102;38.84
2021-03-04;61111816;26;101;11.09
2021-02-01;61019578;26;101;11.09
2021-03-12;61293081;26;101;33.28
2021-02-28;61478063;26;101;55.49
2022-02-21;62788551;26;101;18.86
2021-03-30;61632169;26;102;11.09
2021-02-19;61004199;26;101;49.93
2021-02-15;61076735;26;101;11.09
2021-02-22;61538623;1004;101;11.09
2022-03-25;62917211;1004;101;22.19
2022-02-07;62304272;1004;101;22.19
2021-03-31;61670581;1004;102;11.09
2021-03-23;61631088;1004;101;11.09
2021-03-01;61569539;1004;101;33.28
2021-03-06;61531553;1004;101;11.09
2022-03-17;62886656;1004;101;19.97
2021-02-01;61459228;26;101;22.19
2021-03-17;61635084;26;102;22.19
2022-02-28;62820733;26;102;22.19
2021-03-15;61577440;26;102;11.09
2021-02-02;59770220;26;201;38.84
2021-03-26;61501975;26;201;11.09
2021-03-01;61479161;26;102;11.09
2021-03-02;61501958;26;102;11.09
2021-03-26;61610982;26;101;11.09
2021-02-26;61526270;26;101;22.19
2022-03-07;62850777;26;101;18.86
2021-02-10;61174527;26;102;11.09
2021-03-09;61520007;26;101;11.09
2022-02-17;62746462;26;101;22.19
2022-02-20;62793885;26;102;22.19
2021-02-11;60054555;26;101;22.19
2021-03-10;61270323;26;102;22.19
2021-03-28;61629766;26;101;22.19
2021-03-18;61637307;26;101;22.19
2021-03-30;61622554;26;101;11.09
2022-03-04;62838147;26;101;18.86
2022-02-21;62797188;26;101;22.19
2022-02-26;62819548;26;102;22.19
2022-03-12;62366596;26;101;19.97
2021-02-02;61445127;26;101;332.99
2022-02-21;62795147;26;102;19.97
2021-02-09;61155679;26;102;22.18
2021-03-27;61522789;26;101;27.74
2021-03-20;61649043;26;102;22.19
2021-02-15;61380669;26;102;22.19
2022-02-16;62760387;26;101;18.86
2021-03-20;59647425;26;102;11.09
2021-02-03;61446346;26;101;11.09
2022-03-14;62674771;26;101;18.86
2021-02-01;60991964;26;201;11.09
2022-02-13;62765847;26;102;22.19
2021-02-01;61073051;26;102;44.37
2021-02-19;61512501;26;102;11.09
2021-02-15;60774714;26;202;11.09
2022-02-08;62529586;26;101;19.97
2022-02-07;62477503;26;101;18.86
2021-03-21;61506847;26;101;11.09
2021-03-19;61643907;26;101;22.19
2021-03-17;60373181;26;102;22.19
2021-03-26;61670004;26;101;22.19
2021-02-23;61545000;26;202;77.68
2022-02-03;60799014;26;201;22.19
2022-03-05;62845317;26;101;18.86
2021-03-21;61611747;26;101;11.09
2021-03-25;61274882;26;202;61.03
2021-03-25;61439859;26;101;38.84
2021-03-13;60907176;26;102;11.09
2021-03-11;61439530;26;102;11.09
2022-02-07;62694588;26;201;22.19
2021-02-24;61384128;26;101;22.19
2021-03-26;61664299;26;102;11.09
2021-02-13;61406767;26;101;11.09
2021-03-15;60922199;26;101;77.68
2021-03-11;61551006;26;101;49.93
2021-03-13;61524211;26;101;11.09
2022-03-10;62863312;26;101;22.19
2022-02-05;62737447;26;102;19.97
2021-02-12;61306647;26;101;38.84
2022-02-11;62759634;26;101;18.86
2021-02-01;61456109;26;101;22.19
2021-02-01;61400795;1004;102;11.09
2022-02-07;62535477;1004;101;19.97
2022-03-21;62898840;1004;102;22.19
2021-02-26;61293606;1004;101;11.09
2021-02-18;61402129;1004;101;11.09
2022-02-22;62756963;1004;101;19.97
2021-02-20;61535304;1004;101;33.28
2021-03-13;61618811;1004;101;22.19
2021-03-14;61620318;1004;102;22.19
2021-02-06;61453984;1004;101;11.09
2021-03-12;61473692;26;101;38.84
2021-02-09;61191107;26;101;11.09
2021-02-15;61158364;26;101;38.84
2022-02-16;62776673;26;101;19.97
2021-02-12;61485114;26;102;27.74
2022-03-25;61333312;26;201;19.97
2021-02-01;61174527;26;102;33.28
2022-03-25;62901685;26;101;22.19
2022-03-12;62869920;26;102;19.97
2021-03-04;60709775;26;101;11.09
2021-02-10;60934776;26;101;11.09
2021-03-24;61597185;26;101;22.18
2022-03-18;62708014;26;101;19.97
2021-03-03;61529442;26;101;11.09
2021-03-13;61609561;26;101;11.09
2021-03-15;61330277;26;102;11.09
2022-02-25;62776984;26;101;22.19
2021-03-03;61573685;26;101;22.19
2022-02-09;62753546;26;101;22.19
2022-03-18;62875160;26;201;22.19
2021-02-15;61486070;26;101;11.09
2022-02-28;62820735;26;102;22.19
2021-03-02;61571596;26;102;22.19
2021-02-08;61461965;26;101;61.03
2021-02-01;61304475;26;101;33.28
2022-02-20;62793889;26;102;22.19
2022-02-22;62537130;26;101;18.86
2021-03-24;61660639;26;102;22.19
2021-03-18;61556858;26;102;11.09
2021-02-16;61083680;26;101;27.74
2022-02-25;62804872;26;101;22.19
2021-02-13;61497474;26;102;11.09
2021-03-20;61575721;26;101;11.09
2022-02-04;62676657;26;101;19.97
2021-03-17;60545516;26;101;11.09
2021-02-05;61439667;26;101;11.09
2021-03-23;61585316;26;102;22.19
2021-02-03;61394267;26;101;11.09
2021-03-26;61486941;26;101;11.09
2021-03-15;61467220;26;102;11.09
2021-03-23;61653098;26;101;27.74
2022-02-06;62568008;26;101;22.19
2022-02-21;62798994;26;201;19.97
2021-03-23;55766228;26;102;22.19
2022-02-16;62752892;26;102;22.19
2021-03-27;61288734;26;101;11.09
2022-02-12;62765082;26;102;22.19
2021-02-09;61381468;26;102;11.09
2021-02-02;60374144;26;101;11.09
2021-02-11;61397366;26;101;66.59
2022-02-21;62799338;26;101;22.19
2022-03-05;62673628;26;101;18.86
2022-03-09;62855855;26;101;22.19
2021-03-23;61599155;26;101;11.09
2021-03-04;61524110;26;101;11.09
2022-02-08;62749082;26;101;22.19
2021-02-04;61459523;26;102;11.09
2022-02-08;62707296;26;101;22.19
2022-03-21;61230966;26;102;22.19
2021-03-12;61532284;26;102;22.19
2021-03-29;61624984;26;101;11.09
2022-02-09;62746321;1004;101;22.19
2022-03-30;62921325;1004;101;22.19
2022-03-01;62341297;1004;101;22.19
2021-02-24;61547037;1004;102;22.19
2022-03-10;62709901;1004;101;88.78
2022-03-08;62854714;1004;101;19.97
2022-03-08;62507042;1004;101;22.19
2021-02-12;61060065;1004;102;33.28
2022-03-12;62496365;1004;102;19.97
2022-03-03;62832371;1004;102;22.19
2021-02-25;61175076;1004;101;11.09
2021-03-16;61238847;1004;101;22.19
2021-03-27;61519782;1004;102;22.19
2021-02-16;61414783;1004;101;22.19
2021-02-04;60480532;1004;102;11.09
2021-02-08;61413822;1004;101;66.59
2022-03-06;62500940;1004;101;22.19
2021-02-15;61510102;26;101;22.19
2021-03-14;61555607;26;101;11.09
2021-02-23;61513912;26;102;11.09
2022-02-01;62693968;26;101;22.19
2022-03-05;62831628;26;102;18.86
2021-03-26;61434553;26;101;11.09
2021-02-15;61275694;26;102;22.19
2021-02-18;60710049;26;201;11.09
2022-02-28;62705033;26;101;18.86
2021-03-23;61641228;26;101;38.84
2021-03-05;61054221;26;202;38.84
2021-03-03;61516202;26;201;22.19
2022-03-11;62866267;26;101;22.19
2021-02-12;61366275;26;201;38.84
2021-02-12;60829556;26;201;33.28
2021-03-26;61660966;26;102;22.19
2021-02-17;61521980;26;102;38.84
2021-02-06;61119566;26;101;66.58
2021-03-09;61114850;26;101;11.09
2021-02-14;61464559;26;101;22.19
2022-03-27;62921879;26;102;22.19
2022-03-08;62852322;26;101;19.97
2021-03-02;61574573;26;101;22.19
2021-03-14;61594422;26;101;11.09
2021-02-02;61446336;26;101;11.09
2022-02-05;62738256;26;101;19.97
2021-03-22;54814672;26;101;11.09
2021-02-02;61128195;26;101;33.28
2021-02-22;61506036;26;101;11.09
2021-02-08;60246839;26;101;11.09
2022-02-26;62813839;26;101;18.86
2021-03-17;59382088;26;101;22.19
2022-02-17;62781601;26;102;22.19
2022-03-03;62831715;26;101;22.19
2022-03-08;62568008;26;101;22.19
2021-02-07;61315897;26;102;11.09
2021-03-12;61495433;26;102;38.84
2021-03-21;61632152;26;102;11.09
2022-02-16;62576560;26;102;22.19
2021-02-10;60853547;26;101;11.09
2021-02-02;61077804;26;101;11.09
2021-03-08;61442346;26;101;11.09
2022-02-03;62646736;26;101;56.60
2021-03-17;61341414;26;101;72.12
2021-02-19;61201606;26;102;11.09
2022-02-19;62711290;26;101;18.86
2022-03-16;62879456;26;101;22.19
2021-03-23;61651279;26;101;11.09
2021-02-09;61375041;26;102;11.09
2021-02-24;61547857;26;101;38.84
2022-03-03;62838304;26;101;88.78
2021-02-09;61375033;26;102;11.09
2022-03-15;62866738;1004;101;18.86
2022-02-17;62781795;1004;101;18.86
2022-02-17;62782168;1004;101;22.19
2022-02-08;62399594;1004;102;19.97
2021-03-29;61620766;1004;101;11.09
2022-03-18;62892380;1004;101;22.19
2021-02-12;61254146;1004;101;22.19
2021-02-14;61464243;1004;101;27.74
2022-03-25;62631663;1004;101;22.19
2021-02-01;61387355;26;101;11.09
2022-03-06;62846246;26;102;22.19
2021-02-25;61011444;26;201;77.68
2021-02-26;61365521;26;101;11.09
2021-02-15;60906266;26;102;11.09
2022-03-22;62907114;26;102;19.97
2022-03-26;62921114;26;102;22.19
2021-03-23;61646873;26;101;11.09
2021-02-20;61009299;26;102;38.84
2021-02-18;61264189;26;101;38.84
2021-02-03;61464079;26;101;77.68
2022-03-02;62081013;26;101;22.19
2021-03-01;61386088;26;101;55.49
2022-02-23;62808018;26;101;22.19
2021-02-13;61507426;26;102;22.19
2022-02-07;60674806;26;102;22.19
2021-03-05;61585331;26;101;22.19
2021-03-07;61593589;26;102;22.19
2021-03-04;61451214;26;101;11.09
2021-03-17;61449990;26;102;33.28
2021-03-12;61610579;26;102;22.19
2022-03-22;59666201;26;101;56.60
2022-02-08;62749065;26;101;18.86
2021-03-15;61348357;26;101;11.09
2021-02-08;61308262;26;102;11.09
2022-02-18;62771839;26;101;19.97
2022-02-21;62787944;26;201;22.19
2021-02-08;61318911;26;102;27.74
2021-02-06;61476825;26;101;11.09
2021-03-20;61648604;26;102;22.19
2021-03-09;60756561;26;102;11.09
2021-02-21;61238419;26;201;11.09
2022-03-31;62938820;26;102;22.19
2022-02-22;62803811;26;101;18.86
2021-02-01;60721269;26;101;38.84
2021-03-24;61060180;26;101;11.09
2022-02-12;62764064;26;101;22.19
2021-03-15;61619244;26;101;38.84
2022-03-22;62418394;26;101;66.59
2022-02-11;62229168;26;101;22.19
2022-03-05;62759066;26;101;18.86
2021-02-08;61391897;26;101;11.09
2021-03-26;61353176;26;102;22.19
2021-02-18;61372821;26;202;11.09
2021-03-20;61639925;26;101;138.71
2021-03-20;61328575;26;102;77.68
2021-03-19;61307636;26;101;11.09
2022-03-26;62920906;1004;102;19.97
2022-03-22;62902497;1004;101;22.19
2021-02-18;61495561;1004;101;11.09
2022-03-01;62813947;1004;101;19.97
2021-02-01;61446480;1004;101;22.19
2022-03-04;62642331;1004;101;22.19
2022-03-09;62855801;1004;101;19.97
2022-03-25;62917713;1004;101;22.19
2022-02-05;62738927;1004;102;22.19
2022-03-22;62397356;1004;201;22.19
2021-03-29;61678827;26;101;49.93
2021-03-29;61583674;26;102;38.84
2022-03-15;62879941;26;101;22.19
2021-02-10;61335081;26;101;22.19
2021-03-02;61526912;26;102;11.09
2021-02-08;61347499;26;102;11.09
2022-03-14;62839423;26;101;22.19
2021-03-03;61577954;26;101;33.28
2022-03-09;62857407;26;101;18.86
2021-03-06;61446991;26;101;11.09
2021-02-22;61535044;26;101;33.28
2021-02-19;61528515;26;101;55.49
2021-03-22;61587210;26;102;11.09
2021-03-04;60310097;26;101;11.09
2021-03-03;60906380;26;101;11.09
2021-02-15;61422713;26;102;11.09
2021-03-13;61287102;26;101;27.74
2022-03-04;62794383;26;101;22.19
2021-03-21;61632340;26;102;33.28
2021-02-01;61434544;26;102;38.84
2021-02-17;61513899;26;201;72.12
2021-02-16;61464332;26;201;38.84
2022-03-24;62616624;26;101;319.66
2021-03-21;61541243;26;201;61.03
2022-03-03;62817814;26;102;18.86
2022-03-24;62909346;26;101;19.97
2022-03-15;62609958;26;101;22.19
2022-02-02;62726957;26;101;22.19
2021-02-05;61476786;26;101;22.19
2021-03-12;61012940;26;201;61.03
2021-03-08;60912194;26;101;33.28
2021-03-01;61568505;26;101;22.19
2022-03-26;62921093;26;102;22.19
2022-02-05;62022776;26;101;56.60
2022-03-31;62928866;26;101;18.86
2021-02-15;61098404;26;101;22.19
2022-03-13;62864922;26;101;22.19
2022-02-17;62528187;26;101;19.97
2021-03-25;61667913;26;101;38.84
2022-03-27;62785354;26;101;19.97
2022-03-28;62830471;26;101;56.60
2022-03-26;62921284;26;102;22.19
2022-02-09;62718545;26;101;22.19
2021-03-18;61172204;26;101;11.09
2021-03-10;60180579;26;101;33.28
2022-02-19;62775482;26;101;18.86
2021-02-26;61381700;26;102;22.19
2021-03-29;61639925;26;101;11.09
2021-03-16;61241645;26;101;49.93
2021-03-22;61651508;1004;101;22.19
2021-02-15;61293606;1004;101;11.09
2022-02-22;62804317;1004;101;22.19
2021-02-16;61228252;1004;101;22.19
2021-02-19;61172858;1004;101;27.74
2022-03-21;61983456;1004;102;22.19
2021-02-27;61470550;1004;101;11.09
2021-03-22;61509769;1004;101;22.19
2021-03-26;61595527;1004;101;11.09
2021-02-13;61365327;26;102;49.93
2021-02-09;61464750;26;101;72.12
2022-03-27;62921885;26;101;18.86
2022-03-12;62743574;26;201;22.19
2021-03-26;61584875;26;101;11.09
2021-03-14;61620225;26;102;22.19
2021-03-24;61637406;26;101;33.28
2021-02-17;61265078;26;101;11.09
2022-02-10;62456035;26;101;18.86
2022-02-14;62601500;26;101;22.19
2021-02-08;61119632;26;101;11.09
2021-02-12;60791859;26;101;11.09
2021-02-18;61481166;26;101;38.84
2021-02-17;61051954;26;101;61.03
2021-02-01;60116733;26;101;11.09
2022-03-01;62752237;26;102;22.19
2021-02-15;61304959;26;101;11.09
2021-03-12;61591942;26;101;11.09
2022-03-29;62604437;26;202;19.97
2021-02-08;61305537;26;102;11.09
2022-03-21;62898301;26;101;18.86
2022-03-20;62898111;26;101;22.19
2021-02-17;61466072;26;102;11.09
2021-02-24;61364552;26;102;22.19
2021-03-14;61620442;26;102;22.19
2022-03-19;62896453;26;102;19.97
2022-02-14;62640063;26;101;18.86
2021-02-19;61367550;26;101;22.19
2021-03-03;61169492;26;101;11.09
2021-02-16;61237535;26;201;11.09
2021-03-11;60736495;26;201;55.49
2021-03-05;61272907;26;201;11.09
2021-02-09;61381464;26;102;11.09
2021-03-05;61565818;26;101;38.84
2021-03-14;60807306;26;101;11.09
2021-02-23;61545309;26;101;22.19
2021-03-25;61656848;26;201;33.28
2021-03-16;61629967;26;101;22.19
2022-03-08;62854281;26;101;22.19
2021-02-05;61167079;26;101;22.19
2021-02-09;61410735;26;102;22.19
2021-02-20;61473845;26;101;11.09
2022-02-01;62710456;26;101;22.19
2021-02-15;61410423;26;102;11.09
2021-03-12;61390191;26;102;11.09
2022-03-26;62830014;26;101;79.90
2022-03-21;62901630;26;101;22.19
2021-02-15;61457285;26;101;22.19
2022-03-12;62870386;26;102;22.19
2021-03-30;61625711;26;101;55.49
2021-02-13;61481040;26;101;11.09
2022-02-08;62630756;26;101;18.86
2021-03-21;61649801;26;102;22.19
2022-03-23;62910943;26;101;19.97
2021-03-12;61497608;26;101;33.28
2022-02-08;62749585;26;102;22.19
2022-02-17;62785053;26;101;19.97
2021-02-12;61350845;26;101;11.09
2021-03-11;61608350;26;102;11.09
2021-02-16;61515626;1004;101;22.19
2021-02-03;61301730;1004;101;38.84
2022-03-19;62896724;1004;102;19.97
2022-03-18;62886340;1004;101;22.19
2021-02-13;61507228;1004;102;22.19
2021-03-16;61462734;1004;101;22.19
2021-03-11;61177725;1004;101;11.09
2021-02-14;61509769;1004;101;22.19
2021-02-19;61194239;1004;102;22.19
2021-03-13;61619527;1004;101;22.19
2022-02-09;62573468;1004;101;22.19
2022-02-22;61320423;1004;101;22.19
2021-02-08;61484225;1004;101;22.19
2022-03-19;62895401;1004;101;22.19
2022-03-01;62825378;1004;101;18.86
2022-02-24;62797080;26;102;19.97
2022-02-18;62785851;26;101;22.19
2021-03-12;61617637;26;102;22.19
2021-02-23;60471473;26;102;11.09
2021-03-19;61024460;26;101;61.03
2022-03-09;62847195;26;101;19.97
2022-03-07;62676168;26;101;19.97
2021-02-09;61490044;26;102;22.19
2021-02-19;61499824;26;101;11.09
2021-03-12;61617872;26;102;22.19
2022-02-18;62790501;26;102;22.19
2021-02-01;61419114;26;102;38.84
2021-03-17;61633497;26;101;61.03
2021-02-19;61530849;26;101;61.03
2021-02-05;61368486;26;102;11.09
2022-03-27;62922066;26;102;22.19
2021-02-28;61539169;26;102;22.19
2021-02-02;60907298;26;101;11.09
2021-02-03;61285853;26;102;11.09
2021-03-22;61154400;26;101;11.09
2021-03-02;61512501;26;102;11.09
2022-03-16;62870110;26;102;19.97
2022-02-26;62819048;26;101;18.86
2022-02-12;62765246;26;102;22.19
2021-02-12;61439667;26;101;11.09
2022-03-28;62925927;26;201;18.86
2022-03-16;62644307;26;101;19.97
2021-03-27;61609132;26;101;27.74
2021-02-24;60118542;26;101;22.19
2021-03-13;61240207;26;101;11.09
2022-03-14;62451912;26;101;18.86
2022-03-05;62810065;26;101;18.86
2021-02-24;61544718;26;102;11.09
2022-02-15;60948573;26;201;22.19
2021-03-21;61649544;26;102;22.19
2021-03-21;61649716;26;102;22.19
2022-03-10;62274006;26;101;19.97
2021-03-24;61563230;26;101;11.09
2021-02-15;61442327;26;101;11.09
2022-02-16;62770955;26;102;22.19
2021-03-31;61300550;26;101;11.09
2022-02-11;62721220;26;101;59.93
2022-02-14;62721220;26;101;59.93
2022-03-13;62825593;26;101;22.19
2022-03-05;62844608;26;102;22.19
2022-03-30;62933665;26;101;22.19
2021-02-12;61446595;26;102;11.09
2022-03-09;62717038;26;102;19.97
2022-03-18;62199756;26;102;22.19
2022-03-09;62768753;26;101;22.19
2021-03-29;61397636;26;102;33.28
2022-03-28;62924897;1004;101;22.19
2021-02-19;61209481;1004;101;22.19
2022-02-05;62739314;1004;101;22.19
2022-03-04;62769293;1004;102;22.19
2021-02-14;61509082;1004;101;11.09
2021-03-22;61655420;1004;101;22.19
2021-03-08;61364347;1004;101;27.74
2022-02-09;62738091;1004;101;22.19
2022-02-26;62819700;1004;101;22.19
2021-02-06;61359084;1004;101;22.19
2021-03-27;61512492;1004;101;33.28
2021-02-03;61465881;26;102;22.19
2021-03-13;61513912;26;102;11.09
2022-03-17;62843918;26;101;22.19
2021-02-02;60572625;26;101;11.09
2021-02-23;61521514;26;102;11.09
2021-02-01;61410562;26;101;11.09
2021-03-19;61591812;26;102;22.19
2021-03-23;61659464;26;101;38.84
2022-03-24;62864549;26;101;22.19
2022-02-23;62808559;26;101;22.19
2021-03-26;61533751;26;101;55.49
2021-02-08;61332165;26;201;27.74
2021-02-09;61477772;26;101;27.74
2021-03-03;61279663;26;101;77.68
2021-03-26;61597185;26;101;11.09
2021-03-03;61566591;26;101;11.09
2022-02-23;62810379;26;101;22.19
2021-02-05;61262677;26;102;11.09
2021-03-01;57101956;26;102;11.09
2022-03-26;62921337;26;102;22.19
2021-03-15;61622554;26;101;38.84
2021-03-10;61410149;26;101;61.03
2021-02-26;61086789;26;101;22.19
2021-02-05;60599168;26;201;38.84
2021-02-12;60904732;26;101;33.28
2021-02-12;61481028;26;102;11.09
2022-03-19;62895836;26;101;19.97
2021-02-13;61268346;26;102;11.09
2021-03-17;61443690;26;101;27.74
2021-03-16;61585083;26;102;11.09
2021-02-12;60970249;26;101;33.28
2022-02-25;62719112;26;101;22.19
2021-03-02;60455096;26;101;11.09
2021-03-12;61051956;26;101;49.93
2021-03-20;61641354;26;102;11.09
2021-02-04;61456812;26;101;11.09
2022-03-17;62888429;26;101;22.19
2021-02-15;61503806;26;101;22.19
2022-02-10;62557959;26;102;22.19
2021-03-31;61679111;26;201;38.84
2021-03-10;61595378;26;101;11.09
2022-02-24;62813966;26;101;18.86
2022-03-29;62931431;26;101;18.86
2021-02-15;61482858;26;102;11.09
2021-02-03;61335318;26;101;27.74
2021-02-26;61530305;26;102;11.09
2021-02-05;61477256;26;101;38.84
2022-02-01;62723562;26;101;22.19
2021-02-12;61264596;26;101;11.09
2022-02-21;62548745;26;101;18.86
2022-03-10;62702825;26;101;19.97
2021-02-13;61463490;26;101;27.74
2021-03-20;61648802;26;102;22.19
2022-02-05;62739070;26;102;22.19
2021-02-24;61497040;26;102;38.84
2022-03-03;62838770;26;102;22.19
2022-02-11;62494892;26;101;22.19
2021-02-12;54171944;26;201;22.19
2021-03-05;61513214;26;101;11.09
2022-02-22;62801406;26;101;22.19
2022-02-21;62686899;26;101;19.97
2021-03-13;61556097;26;101;11.09
2022-03-03;62839740;26;101;22.19
2021-03-30;61658886;1004;101;33.28
2022-03-11;62854091;1004;101;18.86
2022-03-10;62862317;1004;101;22.19
2021-03-31;61674996;1004;101;22.19
2022-02-28;62823340;1004;102;19.97
2021-03-05;61586099;1004;101;22.19
2021-03-04;60962193;1004;201;33.28
2021-03-27;61670761;1004;101;22.19
2021-03-15;61509329;1004;102;27.74
2022-02-12;62764071;1004;201;22.19
2022-03-09;62859211;1004;101;22.19
2021-03-22;61439304;26;101;11.09
2021-02-06;61469503;26;102;11.09
2021-03-01;61555607;26;101;11.09
2022-02-28;62697076;26;101;18.86
2022-03-22;62793034;26;101;19.97
2022-03-14;62759643;26;101;18.86
2021-03-18;61199277;26;101;11.09
2021-03-31;61689449;26;201;61.03
2022-02-26;61046942;26;101;22.19
2021-03-07;61567008;26;101;11.09
2022-02-17;62664737;26;101;22.19
2021-03-31;61685704;26;101;88.78
2021-03-03;57101956;26;102;11.09
2021-03-17;61221334;26;102;49.93
2021-02-11;61379946;26;102;33.28
2021-02-17;60810870;26;101;11.09
2021-03-29;61527240;26;102;11.09
2021-02-04;61249673;26;201;11.09
2021-03-03;61578251;26;102;22.19
2021-02-22;61447786;26;101;11.09
2021-03-29;61442911;26;101;27.74
2021-03-29;61443690;26;101;38.84
2021-02-22;61371095;26;102;22.19
2021-03-02;61371095;26;102;11.09
